video_id,question_type,question,is_correct_base,predicted_idx_base,is_correct_other,predicted_idx_other,change
ZAbN13M1Dzc_000062_000072,predictive_reason,Why?,False,2,True,0,improved
o6cLyG567mQ_000000_000010,descriptive,Where is [person_1]?,False,4,True,3,improved
o6cLyG567mQ_000000_000010,counterfactual_reason,Why?,False,2,True,1,improved
_j8fw48Q3uI_000025_000035,descriptive,How is the room?,False,4,True,2,improved
09qWKqE1YZw_000000_000010,predictive_reason,Why?,False,3,True,2,improved
LTC3w5f7FKU_000181_000191,predictive_reason,Why?,False,4,True,2,improved
w4FzrI745T8_000231_000241,descriptive,What color is the shirt [person_1] wearing?,False,4,True,0,improved
_aja-r8zNIw_000014_000024,predictive_reason,Why?,False,2,True,0,improved
r7cyBEIZWkw_000006_000016,descriptive,What is [person_1] doing?,False,0,True,4,improved
r7cyBEIZWkw_000006_000016,predictive_reason,Why?,False,2,True,0,improved
r7cyBEIZWkw_000006_000016,counterfactual,What if [person_1] feels tired?,False,1,True,2,improved
r7cyBEIZWkw_000006_000016,counterfactual_reason,Why?,False,3,True,4,improved
gdVmQQ9MW8A_000026_000036,predictive_reason,Why?,False,3,True,4,improved
igQDS3swxbw_000008_000018,predictive,What is [person_1] going to do ?,False,2,True,0,improved
N8J3RzFRm14_000009_000019,predictive,What will [person_1] do next?,False,4,True,0,improved
N8J3RzFRm14_000009_000019,predictive_reason,Why?,False,2,True,1,improved
WLSuVoOILXE_000020_000030,explanatory,Why is [person_1] in this room ?,False,4,True,2,improved
3vDM0fIjf4U_000965_000975,descriptive,where is [person_3]?,False,2,True,1,improved
mdpQYimmkto_000025_000035,predictive_reason,Why?,False,2,True,1,improved
mdpQYimmkto_000025_000035,counterfactual,What if [person_1] didn't put [person_1]'s hands against the mirror?,False,3,True,1,improved
ocgXvN43_Bg_000087_000097,descriptive,What color is the upper cloth of [person_1]?,False,0,True,2,improved
0LH6n81tyds_000010_000020,descriptive,what is [person_1] wearing?,False,0,True,3,improved
V8SRLym-hkI_000020_000030,predictive_reason,Why?,False,3,True,2,improved
V8SRLym-hkI_000020_000030,counterfactual_reason,Why?,False,1,True,0,improved
PhXJ4Ys5hp4_000001_000011,predictive_reason,Why?,False,4,True,2,improved
PhXJ4Ys5hp4_000001_000011,counterfactual,What would happen if [person_1] doesn't want to play the game?,False,1,True,0,improved
MWTwVbPaBV0_000017_000027,predictive,what is [person_1] going to do?,False,0,True,2,improved
MWTwVbPaBV0_000017_000027,counterfactual,what will happen if [person_3] pushes [person_1] over?,False,1,True,3,improved
T7Ky2Ebjdko_000028_000038,predictive,What is [person_1] going to do?,False,3,True,2,improved
T7Ky2Ebjdko_000028_000038,counterfactual,What will happen if [person_1] walks normally?,False,2,True,3,improved
cM62hhdKFZs_000052_000062,explanatory,Why is [person_1] sitting in a baby swing?,False,1,True,4,improved
ybKcaDz4Z74_000010_000020,counterfactual,What would happen if [person_1] did not hang on tight.,False,4,True,3,improved
sY7m7E-sAYc_000095_000105,counterfactual_reason,Why?,False,3,True,2,improved
Blx9g2hVNXU_000006_000016,descriptive,Where is this place?,False,0,True,3,improved
Fb1rrmg8lkc_000016_000026,explanatory,Why is [person_1] standing there?,False,2,True,3,improved
Fb1rrmg8lkc_000016_000026,counterfactual_reason,Why?,False,2,True,0,improved
9QAb6gKFNfg_000000_000010,explanatory,Why is [person_1] running?,False,4,True,3,improved
QqM1CHr_Gys_000004_000014,descriptive,Where is [book_1] ?,False,0,True,3,improved
QqM1CHr_Gys_000004_000014,explanatory,Why is [person_1] standing on the floor ?,False,4,True,3,improved
VdjjKziNjR8_000000_000010,predictive_reason,Why?,False,2,True,4,improved
VdjjKziNjR8_000000_000010,counterfactual_reason,Why?,False,0,True,4,improved
d-fB431RLXA_000076_000086,descriptive,What is [person_1] and [person_3] doing?,False,3,True,1,improved
d-fB431RLXA_000076_000086,counterfactual_reason,Why?,False,1,True,3,improved
IvK1equqVKc_000600_000610,counterfactual_reason,Why?,False,4,True,1,improved
FmH4n7cA5JE_000000_000010,counterfactual,What will happen if [person_1] walks normally?,False,4,True,3,improved
FmH4n7cA5JE_000000_000010,counterfactual_reason,Why?,False,1,True,2,improved
KsSwUW-NeG0_000013_000023,counterfactual,what will happen if [person_1] falls?,False,2,True,3,improved
KsSwUW-NeG0_000013_000023,counterfactual_reason,Why?,False,0,True,1,improved
6y2xCmYFIkI_000147_000157,counterfactual,What if the [person_1] does not like riding the scooter?,False,0,True,4,improved
lI5mOg0ycnc_000015_000025,explanatory,Why is [person_1] moving her hands?,False,3,True,0,improved
lI5mOg0ycnc_000015_000025,predictive_reason,Why?,False,2,True,0,improved
lI5mOg0ycnc_000015_000025,counterfactual_reason,Why?,False,4,True,3,improved
u-5hzYU2TG8_000043_000053,descriptive,What is [person_1] wearing?,False,1,True,2,improved
H4UovmxSGl8_000000_000010,explanatory,Why is [person_1] slowly moving his legs and his arms?,False,1,True,4,improved
H4UovmxSGl8_000000_000010,counterfactual_reason,Why?,False,2,True,0,improved
GyXbdrtAlHY_000145_000155,predictive_reason,Why?,False,3,True,0,improved
GyXbdrtAlHY_000145_000155,counterfactual,What if the tire was not leaned against the wall?,False,2,True,0,improved
9yFB7VgqWdw_000038_000048,predictive,What is [person_1] going to do?,False,3,True,4,improved
TdVPeayhi_o_000003_000013,counterfactual,What will happen if the light is broken?,False,1,True,0,improved
TdVPeayhi_o_000003_000013,counterfactual_reason,Why?,False,1,True,4,improved
dGSkNvFVVzA_000039_000049,explanatory,Why is [person_1] riding a [bicycle_1]?,False,0,True,3,improved
CzXxz2r5y2Y_000000_000010,predictive,What will the [person_1] do next?,False,4,True,2,improved
CzXxz2r5y2Y_000000_000010,counterfactual_reason,Why?,False,2,True,4,improved
j3MD8dUhvv0_000118_000128,explanatory,Why is [person_1] motionless?,False,4,True,3,improved
Od1_ik81zxg_000046_000056,counterfactual_reason,Why?,False,1,True,4,improved
PCRO_Ai0PDs_000001_000011,explanatory,Why is [person_1] sitting next to the [dining table_1] ?,False,3,True,0,improved
PCRO_Ai0PDs_000001_000011,predictive,What is [person_1] going to do ?,False,2,True,4,improved
LvHZE8No3JY_000192_000202,predictive_reason,Why?,False,0,True,3,improved
1TQgN3Jqi50_000001_000011,descriptive,What is the [person_1] wearing?,False,3,True,4,improved
1TQgN3Jqi50_000001_000011,predictive,What will the [person_1] do?,False,3,True,2,improved
CMoVT0CLKBs_000004_000014,predictive_reason,Why?,False,3,True,4,improved
NyahoyD8HFM_000024_000034,descriptive,Where is [person_1]?,False,1,True,0,improved
NyahoyD8HFM_000024_000034,counterfactual_reason,Why?,False,4,True,2,improved
pJKm_fua_9g_000134_000144,predictive,What is [person_1] going to do?,False,4,True,0,improved
ymZEUGdbQg8_000001_000011,predictive_reason,Why?,False,4,True,1,improved
ymZEUGdbQg8_000001_000011,counterfactual_reason,Why?,False,1,True,0,improved
34wTp-0O0KE_000019_000029,descriptive,Where is [person_1]?,False,0,True,1,improved
34wTp-0O0KE_000019_000029,counterfactual_reason,Why?,False,3,True,2,improved
cq6bJ5wBxI0_000001_000011,predictive_reason,Why?,False,0,True,1,improved
2mbKySr8fOg_000002_000012,descriptive,What color is the shirt [person_1] is wearing?,False,4,True,1,improved
2mbKySr8fOg_000002_000012,predictive_reason,Why?,False,4,True,2,improved
XMZhLQjFMlI_000001_000011,descriptive,What kind of site is it?,False,1,True,2,improved
XMZhLQjFMlI_000001_000011,counterfactual_reason,Why?,False,2,True,3,improved
wULy0VP1qTk_000014_000024,counterfactual,What if [person_1] struck from one side of his body?,False,2,True,3,improved
wULy0VP1qTk_000014_000024,counterfactual_reason,Why?,False,2,True,3,improved
i8kZa1lYBNE_000035_000045,descriptive,Where is [person_2]?,False,2,True,4,improved
A-SmdrqIxfk_000000_000010,descriptive,Where is [person_1]?,False,4,True,1,improved
t9X_dcCco1I_000043_000053,predictive_reason,Why?,False,1,True,4,improved
Ijd6QS4GXN0_000009_000019,predictive_reason,Why?,False,3,True,4,improved
Ijd6QS4GXN0_000009_000019,counterfactual_reason,Why?,False,0,True,3,improved
TCFTic2VEBU_000001_000011,predictive,What is [person_1] going to do?,False,3,True,4,improved
u1hp5xat86Q_000036_000046,counterfactual,What if [person_2] keeps losing?,False,1,True,0,improved
u1hp5xat86Q_000036_000046,counterfactual_reason,Why?,False,0,True,3,improved
EsygUcYTBfE_000005_000015,counterfactual,What would happen if the room lost power suddenly?,False,1,True,2,improved
w-QCYch9EXA_000031_000041,counterfactual,What if [person_2] refused the proposal and ran away?,False,1,True,0,improved
1dJW9_6zy5w_000002_000012,counterfactual,What will happen if [person_2] falls?,False,2,True,4,improved
R_ta-n0aJoM_000039_000049,descriptive,What is [person_2] doing?,False,0,True,2,improved
R_ta-n0aJoM_000039_000049,predictive,What will [person_1] do next?,False,1,True,2,improved
R_ta-n0aJoM_000039_000049,predictive_reason,Why?,False,4,True,3,improved
R_ta-n0aJoM_000039_000049,counterfactual,What would happen if [person_1] was new here?,False,1,True,4,improved
svXpIhRj6q0_000000_000010,counterfactual_reason,Why?,False,0,True,1,improved
JcPQ3MejgBY_000063_000073,predictive_reason,Why?,False,4,True,1,improved
QqiTnaNKhDs_000067_000077,predictive_reason,Why?,False,0,True,2,improved
J0Nti3RTP90_000041_000051,predictive_reason,Why?,False,4,True,2,improved
J0Nti3RTP90_000041_000051,counterfactual_reason,Why?,False,4,True,3,improved
NNX6Md4uu7w_000047_000057,predictive_reason,Why?,False,2,True,0,improved
NNX6Md4uu7w_000047_000057,counterfactual,What would happen if [person_1] did not practice hard?,False,1,True,3,improved
O-ciZPOa1JM_000014_000024,predictive,What is [person_2] going to do?,False,3,True,2,improved
O-ciZPOa1JM_000014_000024,predictive_reason,Why?,False,1,True,4,improved
dOIsZgJ-Oa0_000175_000185,predictive_reason,Why?,False,1,True,3,improved
72zrF8Y5cfc_000243_000253,counterfactual_reason,Why?,False,3,True,4,improved
WdSH9bSxdhg_000069_000079,predictive_reason,Why?,False,0,True,1,improved
m-fiqo5a9bM_000380_000390,counterfactual_reason,Why?,False,3,True,2,improved
i1tgHoxJU7E_000046_000056,explanatory,Why does person 1 stack cups quickly?,False,4,True,0,improved
uMLqkovbqjQ_000017_000027,predictive,what is [person_2] going to do?,False,4,True,0,improved
uMLqkovbqjQ_000017_000027,predictive_reason,Why?,False,0,True,4,improved
ij0_7A17-jU_000023_000033,predictive_reason,Why?,False,1,True,2,improved
vku6HI9LcBo_000041_000051,explanatory,Why is [person_1] here?,False,1,True,0,improved
ExaLDk07VLs_000200_000210,predictive,What will [person_1] do next?,False,0,True,4,improved
ExaLDk07VLs_000200_000210,predictive_reason,Why?,False,0,True,3,improved
ExaLDk07VLs_000200_000210,counterfactual_reason,Why?,False,3,True,4,improved
N0kRw43ONPA_000041_000051,predictive,What is [person_3] going to do?,False,1,True,0,improved
N0kRw43ONPA_000041_000051,predictive_reason,Why?,False,2,True,3,improved
2KRakVwxBZ4_000059_000069,descriptive,Where is [person_1]?,False,2,True,4,improved
ZB8jSDGV6nU_000083_000093,predictive,What is [person_1] going to do?,False,4,True,3,improved
TmG1Dm1olW0_000085_000095,descriptive,Where is a [refrigerator_1]?,False,1,True,0,improved
TmG1Dm1olW0_000085_000095,predictive,What are [person_1] and [person_2] going to do?,False,0,True,1,improved
x5gh7DNitcc_000003_000013,counterfactual,What will happen if [person_1] feels hot?,False,0,True,4,improved
ad06ullLrzQ_000000_000010,counterfactual,What will happen if if the power is out?,False,4,True,0,improved
jPZz5nREIuU_000002_000012,counterfactual_reason,Why?,False,0,True,2,improved
ShepkUr1cw8_000022_000032,counterfactual_reason,Why?,False,0,True,3,improved
kI2vYwGmlys_000000_000010,predictive_reason,Why?,False,4,True,2,improved
WCRFmrahnYw_000272_000282,predictive,What is [person_1] going to do?,False,1,True,3,improved
WCRFmrahnYw_000272_000282,counterfactual_reason,Why?,False,4,True,3,improved
dWcny8SMAxs_000019_000029,counterfactual_reason,Why?,False,1,True,0,improved
PXXmZtgHacU_000015_000025,counterfactual_reason,Why?,False,1,True,4,improved
BvAkHZqqwww_000034_000044,predictive_reason,Why?,False,3,True,0,improved
QK0NGpls-3o_000044_000054,predictive_reason,Why?,False,1,True,2,improved
Fi0_gRV5OhY_000047_000057,explanatory,Why is [person_1] standing there?,False,0,True,2,improved
Fi0_gRV5OhY_000047_000057,predictive,What is [person_1] going to do next?,False,3,True,1,improved
Fi0_gRV5OhY_000047_000057,predictive_reason,Why?,False,1,True,4,improved
L0Fdx2r3qA8_000154_000164,predictive,What is [person_1] going to do?,False,0,True,2,improved
L0Fdx2r3qA8_000154_000164,predictive_reason,Why?,False,4,True,3,improved
aD4HPhKAfpE_000172_000182,predictive,What will [person_1] do?,False,4,True,2,improved
JcmhC6fXuNE_000089_000099,counterfactual_reason,Why?,False,4,True,1,improved
BPcKhbkZNZE_000030_000040,descriptive,What is [person_1] doing?,False,2,True,1,improved
qwQtZX43t7I_000036_000046,counterfactual_reason,Why?,False,0,True,3,improved
xd2aQDYlHtM_000091_000101,predictive,What is [person_1] about to do?,False,3,True,0,improved
xd2aQDYlHtM_000091_000101,predictive_reason,Why?,False,3,True,1,improved
xd2aQDYlHtM_000091_000101,counterfactual_reason,Why?,False,3,True,1,improved
tvssS9vNocc_000031_000041,counterfactual_reason,Why?,False,1,True,2,improved
scWDQiwS1bA_000017_000027,explanatory,Why is [person_2] on his knee?,False,0,True,4,improved
scWDQiwS1bA_000017_000027,counterfactual_reason,Why?,False,1,True,3,improved
Gesx8Xva1Gk_000038_000048,predictive,What is [person_1] going to do?,False,4,True,2,improved
qx9UG7VXmII_000004_000014,predictive_reason,Why?,False,2,True,0,improved
8Bmu0PKfAmo_000051_000061,descriptive,Where is [person_1]?,False,4,True,3,improved
8Bmu0PKfAmo_000051_000061,counterfactual,What will happen if another person comes to play with [person_1] ?,False,3,True,0,improved
8Bmu0PKfAmo_000051_000061,counterfactual_reason,Why?,False,3,True,0,improved
f-qaQz691Bk_000029_000039,descriptive,Where is [person_1]?,False,0,True,4,improved
f-qaQz691Bk_000029_000039,counterfactual_reason,Why?,False,3,True,1,improved
b7GmgOmf5FY_000089_000099,predictive,what is [person_1] going to do?,False,2,True,1,improved
tU24bPvAmx4_000072_000082,predictive_reason,Why?,False,1,True,3,improved
tU24bPvAmx4_000072_000082,counterfactual_reason,Why?,False,1,True,4,improved
g253heKfpg0_000005_000015,explanatory,Why is [person_2] ripping paper?,False,0,True,4,improved
g253heKfpg0_000005_000015,counterfactual,What will happen if it’s rain?,False,4,True,2,improved
bEKWnctwcTc_000005_000015,counterfactual_reason,Why?,False,4,True,2,improved
66mROBbolrM_000483_000493,descriptive,What is [person_1] doing?,False,3,True,2,improved
66mROBbolrM_000483_000493,predictive,What is [person_1] going to do?,False,3,True,4,improved
66mROBbolrM_000483_000493,counterfactual,What will happen if [person_1] is not in this room?,False,0,True,3,improved
rHuDStURT5c_000000_000010,predictive_reason,Why?,False,0,True,3,improved
E7W4HGM_YrY_000000_000010,counterfactual_reason,Why?,False,3,True,1,improved
LmgnElBiBDc_000011_000021,counterfactual,What will happen if [person_2] faints out?,False,0,True,2,improved
zmOm3jiaofk_000456_000466,explanatory,How special is [person_1]'s piano.,False,1,True,2,improved
zmOm3jiaofk_000456_000466,predictive,What is [person_2] going to do?,False,4,True,3,improved
zmOm3jiaofk_000456_000466,counterfactual_reason,Why?,False,2,True,0,improved
UUdqzU0g9fM_000038_000048,descriptive,Where is [person_4]?,False,2,True,3,improved
UUdqzU0g9fM_000038_000048,predictive,What does [person_1] tend to do?,False,2,True,1,improved
UUdqzU0g9fM_000038_000048,predictive_reason,Why?,False,2,True,1,improved
PSldRyhH7Q4_000898_000908,explanatory,Why is [person_1] in the room?,False,3,True,2,improved
PSldRyhH7Q4_000898_000908,counterfactual,What will happen if [person_1] falls?,False,4,True,3,improved
hOSWyMZvWec_000070_000080,predictive_reason,Why?,False,4,True,3,improved
gDCOXRHJNgQ_000096_000106,counterfactual,What will happen if [person_1] is tired?,False,0,True,3,improved
DH05pINUnyI_000077_000087,descriptive,What does [person_1] look like?,False,4,True,2,improved
DH05pINUnyI_000077_000087,explanatory,Why is [person_1] playing the harmonica?,False,3,True,1,improved
QDrkPup1YyM_000075_000085,descriptive,What color is the shirt [person_1] wearing?,False,4,True,2,improved
QDrkPup1YyM_000075_000085,counterfactual_reason,Why?,False,1,True,4,improved
4LTfpr1dLTg_000104_000114,descriptive,Where is [person_1]?,False,4,True,0,improved
4LTfpr1dLTg_000104_000114,predictive_reason,Why?,False,1,True,0,improved
4LTfpr1dLTg_000104_000114,counterfactual,What will happen if [person_1] doesn't water the plants?,False,2,True,4,improved
knZ5kYuW_OM_000000_000010,counterfactual,What will happen if the weather gets rainy?,False,4,True,0,improved
cf_t-iYi1_4_000000_000010,predictive,What is [person_1] going to do?,False,3,True,0,improved
cf_t-iYi1_4_000000_000010,counterfactual_reason,Why?,False,3,True,0,improved
27-iHtxXL4I_000116_000126,predictive_reason,Why?,False,0,True,1,improved
uhBROO5NCyg_000015_000025,counterfactual,What if [person_2] already knew how to unwrap the gift?,False,0,True,2,improved
uhBROO5NCyg_000015_000025,counterfactual_reason,Why?,False,3,True,0,improved
j1CNqxS9iBo_000001_000011,counterfactual_reason,Why?,False,2,True,4,improved
uBNeGlqj-FA_000033_000043,predictive_reason,Why?,False,4,True,2,improved
QhI1bKB1Xso_000044_000054,counterfactual,What will happen if the power is off?,False,3,True,4,improved
xykCTL3MA00_000231_000241,counterfactual_reason,Why?,False,1,True,0,improved
YaufOJRRsAE_000141_000151,counterfactual_reason,Why?,False,2,True,4,improved
97QkzdLykfo_000015_000025,predictive,What is [person_1] going to do?,False,4,True,0,improved
97QkzdLykfo_000015_000025,counterfactual,What would happen if [person_1] didn't water?,False,3,True,2,improved
z9DM13PDGak_000051_000061,predictive,What will [person_2] do next with [person_1]?,False,4,True,2,improved
IDkiffbx_YU_000041_000051,descriptive,Where is [person_1]?,False,1,True,0,improved
IDkiffbx_YU_000041_000051,counterfactual_reason,Why?,False,1,True,3,improved
8fXQOYJpHYE_000049_000059,descriptive,what is [person_1] doing?,False,4,True,1,improved
RU2FrHbB28M_000298_000308,predictive_reason,Why?,False,3,True,4,improved
RU2FrHbB28M_000298_000308,counterfactual_reason,Why?,False,2,True,3,improved
G8Zb0Bc6ARA_000027_000037,predictive,What is [person_1] going to do?,False,0,True,1,improved
G8Zb0Bc6ARA_000027_000037,predictive_reason,Why?,False,3,True,1,improved
tIwYDb2nrHU_000027_000037,predictive,What is [person_1] going to do?,False,0,True,1,improved
tIwYDb2nrHU_000027_000037,predictive_reason,Why?,False,4,True,1,improved
tIwYDb2nrHU_000027_000037,counterfactual_reason,Why?,False,2,True,0,improved
YDD7rvNCCJg_000034_000044,explanatory,Why is the [person_1] running?,False,3,True,1,improved
YDD7rvNCCJg_000034_000044,predictive_reason,Why?,False,1,True,3,improved
41J1kVhbQ-s_000037_000047,descriptive,Where is [bowl_1]?,False,2,True,4,improved
J3cofeg3H2w_000037_000047,descriptive,Where is [person_1]?,False,4,True,3,improved
J3cofeg3H2w_000037_000047,predictive,What is [person_1] going to do?,False,1,True,3,improved
JgA48LWGsa8_000000_000010,predictive_reason,Why?,False,3,True,2,improved
8Uc7KcVC-Ao_000007_000017,counterfactual,What if [person_4] gets hurt in the lesson?,False,4,True,2,improved
N2NKOVUk67c_000101_000111,explanatory,How does [person_1] move forward?,False,3,True,4,improved
N2NKOVUk67c_000101_000111,predictive_reason,Why?,False,4,True,2,improved
N2NKOVUk67c_000101_000111,counterfactual_reason,Why?,False,1,True,3,improved
m1JY1e_zylI_000057_000067,descriptive,Where is the [tv_1]?,False,2,True,3,improved
m1JY1e_zylI_000057_000067,predictive,What is the [person_1] going to do?,False,1,True,0,improved
m1JY1e_zylI_000057_000067,predictive_reason,Why?,False,0,True,3,improved
WeKddS2DhdE_000039_000049,descriptive,What is [person_1] doing?,False,3,True,4,improved
WeKddS2DhdE_000039_000049,counterfactual_reason,Why?,False,2,True,1,improved
c3LzEZ24ooc_000003_000013,predictive_reason,Why?,False,3,True,4,improved
jPMNYIK4ZuA_000017_000027,descriptive,What is [person_1] doing?,False,0,True,1,improved
jPMNYIK4ZuA_000017_000027,counterfactual_reason,Why?,False,4,True,3,improved
WCi4tW8xL_o_000000_000010,counterfactual_reason,Why?,False,0,True,4,improved
EvGtHKgCDTA_000008_000018,predictive_reason,Why?,False,1,True,3,improved
i1THuAwo_Nc_000051_000061,explanatory,Why is [person_1] talking?,False,4,True,1,improved
i1THuAwo_Nc_000051_000061,counterfactual_reason,Why?,False,0,True,2,improved
lzLy1bsdKZs_000366_000376,counterfactual,What would happen if [person_2] could not follow the moves?,False,4,True,0,improved
tLan0YrPyAE_000051_000061,predictive_reason,Why?,False,4,True,3,improved
tLan0YrPyAE_000051_000061,counterfactual,What would happen if the teddy bear were hard?,False,0,True,2,improved
iMDttUewDyw_000002_000012,descriptive,What is [person_1] doing?,False,2,True,4,improved
iMDttUewDyw_000002_000012,counterfactual,What would happen if [person_1] didn't hold the maracas?,False,0,True,3,improved
iMDttUewDyw_000002_000012,counterfactual_reason,Why?,False,3,True,2,improved
lQf76RKNQmQ_000162_000172,counterfactual_reason,Why?,False,3,True,1,improved
cS-w0Rsbmg4_000054_000064,predictive_reason,Why?,False,3,True,2,improved
I_jM8zr3O74_000002_000012,counterfactual_reason,Why?,False,3,True,4,improved
qG6Sd0a4CZs_000000_000010,predictive,What is [person_1] going to do?,False,4,True,1,improved
-90-t_tberU_000035_000045,counterfactual_reason,Why?,False,4,True,1,improved
kHRTq04uFE0_000000_000010,counterfactual,What would happen if the [person_3] did not raise the hands in front of the face?,False,1,True,0,improved
JQy4zMQEGww_000012_000022,predictive,What is [person_1] going to do?,False,3,True,4,improved
pQes6Vi8uiY_000024_000034,descriptive,What is [person_1] doing?,False,0,True,3,improved
pQes6Vi8uiY_000024_000034,counterfactual_reason,Why?,False,1,True,4,improved
Lgk7seRey6Q_000245_000255,predictive_reason,Why?,False,1,True,0,improved
8U4Mb0ix4jw_000005_000015,descriptive,What is [person_1] doing?,False,1,True,4,improved
SIsLIfq3X4U_000000_000010,descriptive,What is [person_1] doing?,False,3,True,2,improved
SIsLIfq3X4U_000000_000010,counterfactual,What if the power goes out?,False,3,True,0,improved
SlphrYwl3Qg_000009_000019,counterfactual_reason,Why?,False,4,True,1,improved
pQXsnpkY4Qs_000016_000026,predictive,What is [person_1] going to do?,False,2,True,3,improved
VxIAvb2zNIU_000007_000017,explanatory,Why are [person_1] and [person_2] outside?,False,3,True,2,improved
VxIAvb2zNIU_000007_000017,counterfactual,What would happen if the chess piece dropped?,False,0,True,3,improved
AmsxZJQtJF8_000212_000222,counterfactual,What will happen if [person_2] is not able to use an instrument?,False,1,True,3,improved
qs_YUqOh00g_000364_000374,predictive,What is going to happen with [person_1]?,False,3,True,2,improved
qs_YUqOh00g_000364_000374,predictive_reason,Why?,False,0,True,3,improved
qs_YUqOh00g_000364_000374,counterfactual_reason,Why?,False,2,True,1,improved
6KzAkh5JFmY_000041_000051,predictive_reason,Why?,False,1,True,3,improved
3wYb5ckr0fU_000051_000061,descriptive,What kind of site is it?,False,1,True,2,improved
3wYb5ckr0fU_000051_000061,predictive_reason,Why?,False,4,True,1,improved
3wYb5ckr0fU_000051_000061,counterfactual_reason,Why?,False,1,True,4,improved
b1Ub33P_rVk_000202_000212,predictive_reason,Why?,False,3,True,0,improved
ifPRlQWcTqA_000007_000017,predictive_reason,Why?,False,3,True,4,improved
WZNRMq4qP1I_000532_000542,predictive_reason,Why?,False,3,True,0,improved
VBSwW4SUedE_000003_000013,explanatory,Why is [person_1] in the room?,False,2,True,1,improved
VBSwW4SUedE_000003_000013,predictive,What is [person_1] going to do?,False,4,True,2,improved
ua1tzaeTkSQ_000094_000104,explanatory,Why is [person_1] standing there?,False,0,True,3,improved
ua1tzaeTkSQ_000094_000104,predictive,What is [person_1] going to do?,False,2,True,0,improved
Hbu0luSmEOc_000054_000064,predictive_reason,Why?,False,4,True,2,improved
Hbu0luSmEOc_000054_000064,counterfactual_reason,Why?,False,1,True,2,improved
4l7H_ksxnmk_000048_000058,counterfactual_reason,Why?,False,4,True,1,improved
7pjaKPXTzdU_000118_000128,predictive,What is [person_1] going to do?,False,0,True,3,improved
7pjaKPXTzdU_000118_000128,counterfactual_reason,Why?,False,4,True,1,improved
fD1wtAPDs0o_000000_000010,counterfactual,What will happen if it snows?,False,4,True,0,improved
gCyEgy_J4TI_000010_000020,counterfactual,What will happen if [person_1] still tries to lift heavy weights?,False,3,True,4,improved
sa_wDnYBl1w_000034_000044,explanatory,Why is the [person_1] wearing a bucket and sunglasses?,False,2,True,3,improved
sa_wDnYBl1w_000034_000044,counterfactual_reason,Why?,False,0,True,2,improved
waVoInzSP-I_000052_000062,predictive,What is [person_1] going to do next?,False,4,True,2,improved
waVoInzSP-I_000052_000062,predictive_reason,Why?,False,1,True,0,improved
mll_2Cc6GZM_000005_000015,counterfactual,What would happen if [person_1] stacked more slowly?,False,1,True,4,improved
mkNkqGqPV9k_000043_000053,descriptive,What color is the shirt [person_1] wearing?,False,1,True,0,improved
Pc2Kk0d8nM8_000187_000197,counterfactual,What will happen if it rains?,False,0,True,1,improved
PM4rbA_mqw8_000019_000029,explanatory,Why is [person_1] throwing [sports ball_1] to the wall?,False,1,True,4,improved
PM4rbA_mqw8_000019_000029,predictive,What will [person_1] do?,False,2,True,3,improved
QnXOvKkaIdU_000007_000017,predictive_reason,Why?,False,3,True,4,improved
kthumbsrHvw_000031_000041,predictive_reason,Why?,False,0,True,4,improved
efndhzEBX6I_000318_000328,predictive_reason,Why?,False,0,True,1,improved
VkTHHL_v-I8_000006_000016,predictive,What is the [vase_1] going to do?,False,4,True,1,improved
6IqWR59kQGM_000069_000079,predictive,What will [person_1] do with the flute?,False,3,True,0,improved
6IqWR59kQGM_000069_000079,counterfactual_reason,Why?,False,2,True,1,improved
sZq1cMV2Erc_000031_000041,explanatory,Why is [person_1] in a park?,False,3,True,4,improved
fEBfEDW0agQ_000004_000014,predictive_reason,Why?,False,2,True,1,improved
1EJ8_rpbrT8_000034_000044,predictive,What will [person_1] do?,False,4,True,3,improved
1EJ8_rpbrT8_000034_000044,counterfactual_reason,Why?,False,4,True,3,improved
Yg5Mg1dDmio_000037_000047,descriptive,What is [person_1] doing?,False,3,True,4,improved
Yg5Mg1dDmio_000037_000047,predictive_reason,Why?,False,1,True,0,improved
GXtEJPzmx-k_000182_000192,predictive_reason,Why?,False,3,True,0,improved
NceQvKFRXWc_000002_000012,predictive_reason,Why?,False,1,True,0,improved
bh7UsKRDs4o_000056_000066,counterfactual_reason,Why?,False,1,True,3,improved
d8w30y1_oY0_000002_000012,explanatory,Why is [person_1] holding the harp?,False,1,True,3,improved
6AANRjLyhjw_000098_000108,explanatory,Why is [person_1] sitting in the room ?,False,0,True,2,improved
RlijDsdErDM_000455_000465,predictive_reason,Why?,False,3,True,2,improved
wQC8FebHztw_000005_000015,predictive_reason,Why?,False,4,True,3,improved
n5gJsG8PCDk_000000_000010,descriptive,Where is the [bench_1]?,False,4,True,2,improved
9OE8Krqn3bo_000078_000088,predictive,What is [person_1] going to do?,False,2,True,3,improved
9OE8Krqn3bo_000078_000088,counterfactual_reason,Why?,False,1,True,4,improved
PMDwKYAD_ME_000000_000010,counterfactual_reason,Why?,False,3,True,1,improved
41qoLwzfRDg_000000_000010,predictive_reason,Why?,False,4,True,1,improved
VoX4PpM7LEQ_000166_000176,counterfactual_reason,Why?,False,2,True,1,improved
PdNVMumQVCM_000002_000012,predictive,What will [person_2] do next?,False,3,True,2,improved
CcfCRUm7jec_000131_000141,descriptive,Where are [person_1] and [person_2] ?,False,4,True,1,improved
